y,month_num,season,race_grp,male_bin,age_num,age_z,crime_grp,borough,precinct,precinct_idx,frisked_bin,searched_bin,weapon_found_bin,firearm_bin,violent_bg_bin,known_weapon_bin,self_init
0,3,Spring,Black,1,27.0,-0.07778627,Other,Manhattan,32,20,0,0,0,0,0,0,1
0,3,Spring,Black,0,48.0,1.7332937,Trespass,Manhattan,32,20,0,0,0,0,0,0,1
1,3,Spring,White Hispanic,1,25.0,-0.25027007,Weapon,Bronx,44,27,0,0,0,0,0,0,0
1,3,Spring,White,1,53.0,2.164503,Weapon,Brooklyn,60,35,0,1,0,0,0,0,0
0,3,Spring,White,0,33.0,0.43966514,Other,Brooklyn,62,37,0,0,0,0,0,0,1
0,3,Spring,White Hispanic,1,26.0,-0.16402817,Violence,Queens,102,60,1,0,0,0,1,0,0
1,3,Spring,Black,1,44.0,1.388326,Property/Theft,Staten Island,120,75,0,1,0,0,0,0,0
1,3,Spring,Black,1,38.0,0.87087464,Property/Theft,Manhattan,7,4,1,1,0,0,1,1,0
0,3,Spring,White Hispanic,1,27.0,-0.07778627,Violence,Manhattan,14,8,1,0,0,0,1,0,0
0,3,Spring,White Hispanic,1,20.0,-0.6814796,Other,Manhattan,33,21,0,0,0,0,0,0,1
1,3,Spring,Black Hispanic,1,29.0,0.094697535,Weapon,Manhattan,34,22,1,1,1,1,0,0,1
1,3,Spring,White Hispanic,1,26.0,-0.16402817,Property/Theft,Bronx,42,25,0,0,0,0,0,0,0
1,3,Spring,Black,1,18.0,-0.8539634,Weapon,Bronx,42,25,1,1,1,1,1,0,0
1,3,Spring,Black,1,18.0,-0.8539634,Weapon,Bronx,42,25,1,1,1,1,1,0,0
0,3,Spring,Black,1,23.0,-0.42275387,Weapon,Bronx,44,27,1,0,0,0,0,0,1
1,3,Spring,Black,1,17.0,-0.9402053,Property/Theft,Bronx,52,34,0,1,0,0,0,0,0
0,3,Spring,White Hispanic,1,60.0,2.7681966,Property/Theft,Bronx,52,34,1,0,0,0,1,0,0
1,3,Spring,Black,1,18.0,-0.8539634,Violence,Brooklyn,66,39,1,1,0,0,1,1,0
1,3,Spring,White Hispanic,1,40.0,1.0433584,Other,Brooklyn,75,47,0,1,0,0,0,0,0
0,3,Spring,White Hispanic,1,20.0,-0.6814796,Weapon,Brooklyn,83,53,1,0,0,0,1,0,0
1,3,Spring,White Hispanic,1,19.0,-0.7677215,Weapon,Queens,101,59,1,1,1,1,0,0,1
0,3,Spring,Black,1,38.0,0.87087464,Weapon,Staten Island,120,75,1,1,1,0,0,0,1
1,3,Spring,White Hispanic,1,26.0,-0.16402817,Property/Theft,Staten Island,121,76,1,1,1,1,1,0,0
1,3,Spring,White Hispanic,1,23.0,-0.42275387,Property/Theft,Staten Island,121,76,1,1,1,0,1,0,0
1,3,Spring,White,1,58.0,2.5957127,Violence,Staten Island,123,78,0,1,0,0,0,0,0
0,3,Spring,Black,1,45.0,1.474568,Weapon,Brooklyn,67,40,1,0,0,0,0,0,0
0,3,Spring,Black,1,46.0,1.5608099,Other,Brooklyn,67,40,1,0,0,0,0,0,0
0,3,Spring,Black,1,35.0,0.61214894,Weapon,Brooklyn,67,40,1,0,0,0,1,0,0
1,3,Spring,Black,1,39.0,0.95711654,Weapon,Brooklyn,79,51,1,1,1,1,1,0,0
1,3,Spring,White Hispanic,1,24.0,-0.33651197,Weapon,Queens,106,64,1,1,1,1,1,0,1
1,3,Spring,Black,1,49.0,1.8195356,Property/Theft,Manhattan,17,9,0,1,0,0,0,0,0
1,3,Spring,White Hispanic,1,14.0,-1.198931,Property/Theft,Manhattan,32,20,1,1,0,0,0,0,0
0,3,Spring,White Hispanic,1,59.0,2.6819546,Other,Bronx,40,23,1,0,0,0,1,0,0
1,3,Spring,Black,1,56.0,2.423229,Weapon,Brooklyn,75,47,1,1,1,1,1,0,0
1,3,Spring,Black,1,14.0,-1.198931,Property/Theft,Brooklyn,78,50,1,1,0,0,1,0,0
1,3,Spring,Black,1,14.0,-1.198931,Property/Theft,Brooklyn,78,50,1,1,0,0,1,0,0
0,3,Spring,Black,1,51.0,1.9920194,Violence,Brooklyn,88,55,0,0,0,0,0,0,0
0,3,Spring,Black,1,60.0,2.7681966,Trespass,Brooklyn,88,55,0,0,0,0,0,0,0
1,3,Spring,Black Hispanic,1,33.0,0.43966514,Violence,Brooklyn,88,55,1,1,0,0,1,0,0
1,3,Spring,Black,1,16.0,-1.0264472,Property/Theft,Manhattan,10,6,0,1,0,0,1,0,0
0,3,Spring,Black,1,17.0,-0.9402053,Property/Theft,Manhattan,10,6,0,0,0,0,0,0,0
1,3,Spring,White Hispanic,1,30.0,0.18093944,Property/Theft,Manhattan,13,7,0,0,0,0,0,0,0
0,3,Spring,Black,1,39.0,0.95711654,Property/Theft,Manhattan,13,7,0,1,0,0,0,0,0
1,3,Spring,Black,1,20.0,-0.6814796,Property/Theft,Manhattan,13,7,0,0,0,0,0,0,0
1,3,Spring,Black,1,14.0,-1.198931,Property/Theft,Manhattan,18,10,1,1,0,0,1,0,0
0,3,Spring,White,1,20.0,-0.6814796,Trespass,Manhattan,18,10,0,0,0,0,0,0,0
1,3,Spring,Black,1,17.0,-0.9402053,Property/Theft,Manhattan,19,11,1,1,0,0,1,0,0
1,3,Spring,Black,1,18.0,-0.8539634,Property/Theft,Manhattan,19,11,1,1,0,0,1,0,0
0,3,Spring,Black,1,35.0,0.61214894,Weapon,Manhattan,23,14,1,1,0,0,0,0,1
0,3,Spring,White Hispanic,1,15.0,-1.1126891,Property/Theft,Manhattan,24,15,0,0,0,0,0,0,0
0,3,Spring,White Hispanic,1,16.0,-1.0264472,Property/Theft,Manhattan,24,15,0,0,0,0,0,0,0
0,3,Spring,White Hispanic,1,18.0,-0.8539634,Property/Theft,Manhattan,24,15,0,0,0,0,0,0,0
0,3,Spring,Black,1,21.0,-0.5952377,Weapon,Manhattan,25,16,1,1,0,0,0,0,1
0,3,Spring,White Hispanic,1,25.0,-0.25027007,Weapon,Manhattan,28,18,1,0,0,0,0,0,1
1,3,Spring,Black,1,19.0,-0.7677215,Weapon,Manhattan,28,18,0,0,1,1,0,0,1
0,3,Spring,White Hispanic,1,20.0,-0.6814796,Weapon,Manhattan,33,21,1,0,0,0,0,0,0
1,3,Spring,White Hispanic,1,38.0,0.87087464,Weapon,Bronx,43,26,1,0,0,0,1,0,0
0,3,Spring,Black,1,18.0,-0.8539634,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,3,Spring,Black,1,17.0,-0.9402053,Weapon,Bronx,48,31,1,1,1,1,0,0,1
0,3,Spring,Black,1,18.0,-0.8539634,Weapon,Bronx,48,31,1,0,0,0,0,0,1
1,3,Spring,Black,1,54.0,2.250745,Weapon,Bronx,52,34,1,1,1,1,1,0,0
1,3,Spring,Black,1,13.0,-1.2851729,Property/Theft,Bronx,52,34,1,1,0,0,1,0,0
1,3,Spring,White Hispanic,1,29.0,0.094697535,Weapon,Brooklyn,83,53,0,0,0,0,0,0,1
1,3,Spring,Other,1,27.0,-0.07778627,Other,Queens,107,65,0,1,0,0,0,0,0
0,3,Spring,White,1,50.0,1.9057775,Weapon,Staten Island,122,77,1,0,0,0,1,0,0
1,3,Spring,White Hispanic,1,22.0,-0.5089958,Other,Manhattan,7,4,1,1,1,1,1,0,0
1,3,Spring,White,0,31.0,0.26718134,Property/Theft,Manhattan,14,8,0,0,0,0,0,0,0
1,3,Spring,White,1,38.0,0.87087464,Property/Theft,Manhattan,14,8,1,1,0,0,1,0,0
0,3,Spring,Black,1,20.0,-0.6814796,Weapon,Bronx,43,26,1,0,0,0,0,0,1
1,3,Spring,Black,1,18.0,-0.8539634,Weapon,Bronx,43,26,1,1,1,1,0,0,1
1,3,Spring,Black,1,23.0,-0.42275387,Weapon,Bronx,46,29,1,1,1,1,0,0,1
1,3,Spring,Black Hispanic,1,23.0,-0.42275387,Weapon,Bronx,46,29,1,1,0,0,0,0,1
1,3,Spring,White Hispanic,1,34.0,0.52590704,Other,Bronx,46,29,1,1,0,0,1,0,0
1,3,Spring,Black,1,43.0,1.3020842,Violence,Brooklyn,67,40,0,1,0,0,0,0,0
1,3,Spring,White Hispanic,1,25.0,-0.25027007,Other,Brooklyn,76,48,1,1,0,0,0,0,1
0,3,Spring,Black,1,21.0,-0.5952377,Weapon,Brooklyn,84,54,1,0,0,0,0,0,1
0,3,Spring,Other,1,47.0,1.6470518,Other,Brooklyn,72,45,0,1,0,0,0,0,0
1,3,Spring,Black,1,15.0,-1.1126891,Property/Theft,Brooklyn,78,50,1,0,0,0,1,0,0
1,3,Spring,Black,1,36.0,0.69839084,Violence,Brooklyn,79,51,0,1,0,0,1,0,0
0,3,Spring,Black,1,40.0,1.0433584,Property/Theft,Manhattan,9,5,0,0,0,0,0,0,0
0,3,Spring,Black Hispanic,1,20.0,-0.6814796,Weapon,Manhattan,13,7,1,1,1,0,0,0,1
0,3,Spring,Black,1,35.0,0.61214894,Weapon,Manhattan,23,14,1,0,0,0,0,0,1
0,3,Spring,Black,1,20.0,-0.6814796,Weapon,Manhattan,28,18,1,0,0,0,0,0,1
0,3,Spring,Black,1,20.0,-0.6814796,Weapon,Manhattan,28,18,0,0,0,0,0,0,1
1,3,Spring,Black,0,30.0,0.18093944,Property/Theft,Manhattan,28,18,0,1,0,0,0,0,0
0,3,Spring,Black,1,35.0,0.61214894,Weapon,Manhattan,28,18,1,0,0,0,0,0,1
0,3,Spring,Black,1,23.0,-0.42275387,Weapon,Manhattan,32,20,1,0,0,0,0,0,1
0,3,Spring,White Hispanic,1,36.0,0.69839084,Weapon,Bronx,40,23,0,1,1,0,0,0,1
1,3,Spring,Black,1,46.0,1.5608099,Violence,Bronx,40,23,0,1,0,0,1,0,0
0,3,Spring,Black,1,35.0,0.61214894,Weapon,Bronx,43,26,1,0,0,0,0,0,1
0,3,Spring,White Hispanic,1,21.0,-0.5952377,Weapon,Bronx,43,26,1,0,1,0,0,0,1
0,3,Spring,Black,1,21.0,-0.5952377,Weapon,Bronx,43,26,1,1,0,0,0,0,1
0,3,Spring,Black,1,20.0,-0.6814796,Weapon,Bronx,43,26,1,0,0,0,0,0,1
0,3,Spring,Black,1,35.0,0.61214894,Weapon,Bronx,43,26,1,0,0,0,0,0,1
0,3,Spring,White Hispanic,1,24.0,-0.33651197,Weapon,Bronx,44,27,1,0,0,0,0,0,1
0,3,Spring,White,1,20.0,-0.6814796,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,3,Spring,White Hispanic,1,30.0,0.18093944,Weapon,Bronx,46,29,1,1,1,0,0,0,1
0,3,Spring,Black,1,18.0,-0.8539634,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,3,Spring,Black,1,61.0,2.8544383,Violence,Bronx,47,30,1,0,0,0,1,0,0
1,3,Spring,Black,1,11.0,-1.4576567,Weapon,Bronx,47,30,0,1,1,0,0,0,0
1,3,Spring,White Hispanic,1,35.0,0.61214894,Property/Theft,Bronx,47,30,1,1,0,0,1,0,0
0,3,Spring,Black,1,18.0,-0.8539634,Weapon,Bronx,47,30,1,1,1,0,0,0,1
1,3,Spring,Black Hispanic,1,45.0,1.474568,Property/Theft,Bronx,50,33,0,0,0,0,0,0,0
1,3,Spring,White Hispanic,1,47.0,1.6470518,Other,Bronx,52,34,0,1,0,0,0,0,0
1,3,Spring,Black Hispanic,1,31.0,0.26718134,Property/Theft,Manhattan,14,8,0,0,0,0,0,0,0
0,3,Spring,Black,1,20.0,-0.6814796,Weapon,Manhattan,30,19,1,1,1,0,0,0,1
1,3,Spring,Black,1,31.0,0.26718134,Property/Theft,Manhattan,32,20,1,1,0,0,0,0,0
0,3,Spring,Black,1,30.0,0.18093944,Other,Manhattan,32,20,0,1,0,0,0,0,1
1,3,Spring,White Hispanic,1,34.0,0.52590704,Other,Bronx,40,23,1,1,0,0,0,0,1
1,3,Spring,White Hispanic,1,53.0,2.164503,Other,Bronx,40,23,1,1,0,0,0,1,1
1,3,Spring,White Hispanic,1,43.0,1.3020842,Weapon,Bronx,40,23,1,1,1,0,0,1,1
1,3,Spring,Black,1,34.0,0.52590704,Violence,Bronx,42,25,0,0,0,0,0,0,0
0,3,Spring,Black,0,14.0,-1.198931,Other,Bronx,44,27,0,0,0,0,0,0,0
0,3,Spring,Black,0,14.0,-1.198931,Other,Bronx,44,27,0,0,0,0,0,0,0
0,3,Spring,Black,1,28.0,0.008455635,Other,Brooklyn,88,55,1,0,0,0,0,0,1
0,3,Spring,White Hispanic,1,32.0,0.35342324,Property/Theft,Queens,110,68,1,0,0,0,1,0,1
0,3,Spring,Black Hispanic,1,23.0,-0.42275387,Property/Theft,Queens,110,68,0,0,0,0,0,0,0
0,3,Spring,Black,1,54.0,2.250745,Violence,Brooklyn,61,36,1,1,0,0,1,0,0
0,3,Spring,White,1,19.0,-0.7677215,Violence,Staten Island,121,76,0,1,0,0,0,0,0
0,3,Spring,Black Hispanic,1,60.0,2.7681966,Violence,Manhattan,19,11,0,0,0,0,0,0,0
1,3,Spring,Black,1,15.0,-1.1126891,Property/Theft,Manhattan,19,11,1,1,0,0,1,0,0
0,3,Spring,Black,1,25.0,-0.25027007,Property/Theft,Manhattan,32,20,0,0,0,0,0,0,0
0,3,Spring,Black,1,18.0,-0.8539634,Weapon,Manhattan,32,20,1,1,0,0,0,0,0
0,3,Spring,Black Hispanic,1,29.0,0.094697535,Property/Theft,Manhattan,33,21,1,0,0,0,0,0,0
0,3,Spring,White Hispanic,1,27.0,-0.07778627,Weapon,Bronx,46,29,1,0,0,0,0,0,1
1,3,Spring,Black Hispanic,1,15.0,-1.1126891,Weapon,Bronx,52,34,0,1,0,0,0,0,1
1,3,Spring,Black,1,16.0,-1.0264472,Property/Theft,Brooklyn,68,41,0,1,0,0,0,0,0
1,3,Spring,Black Hispanic,1,34.0,0.52590704,Weapon,Queens,101,59,0,0,1,1,0,0,1
0,3,Spring,Black,1,51.0,1.9920194,Weapon,Queens,101,59,1,0,0,0,0,0,1
0,3,Spring,Black,1,20.0,-0.6814796,Trespass,Manhattan,26,17,0,0,0,0,0,0,1
0,2,Winter,White Hispanic,1,39.0,0.95711654,Other,Manhattan,28,18,1,1,0,0,0,0,1
1,3,Spring,White Hispanic,1,23.0,-0.42275387,Property/Theft,Manhattan,34,22,0,0,0,0,0,0,0
1,3,Spring,White Hispanic,1,23.0,-0.42275387,Property/Theft,Manhattan,34,22,0,0,0,0,0,0,0
0,3,Spring,Black,1,42.0,1.2158422,Weapon,Brooklyn,67,40,1,0,0,0,0,0,1
0,3,Spring,Black,1,17.0,-0.9402053,Other,Brooklyn,67,40,1,0,0,0,0,0,1
1,3,Spring,Black,1,43.0,1.3020842,Property/Theft,Brooklyn,71,44,0,0,0,0,0,0,1
1,3,Spring,White Hispanic,1,41.0,1.1296004,Violence,Bronx,40,23,1,1,1,0,1,0,0
1,3,Spring,White Hispanic,1,30.0,0.18093944,Other,Bronx,44,27,0,1,0,0,0,0,1
0,3,Spring,Black,0,16.0,-1.0264472,Weapon,Brooklyn,75,47,1,0,0,0,0,1,1
0,3,Spring,Black,1,18.0,-0.8539634,Weapon,Brooklyn,75,47,1,0,0,0,0,1,1
0,3,Spring,Black,1,22.0,-0.5089958,Weapon,Brooklyn,75,47,1,1,0,0,0,0,0
1,3,Spring,Black,0,19.0,-0.7677215,Property/Theft,Queens,100,58,0,1,0,0,0,0,0
1,3,Spring,Black,1,30.0,0.18093944,Violence,Brooklyn,75,47,0,0,0,0,0,0,0
0,3,Spring,Black,1,27.0,-0.07778627,Weapon,Brooklyn,79,51,1,0,1,0,0,0,1
0,3,Spring,Other,1,17.0,-0.9402053,Property/Theft,Manhattan,9,5,0,0,0,0,0,0,0
1,3,Spring,Black Hispanic,0,22.0,-0.5089958,Other,Bronx,49,32,0,1,0,0,0,0,0
1,3,Spring,Black Hispanic,1,30.0,0.18093944,Other,Bronx,49,32,0,1,0,0,0,0,0
1,3,Spring,Black,1,35.0,0.61214894,Violence,Queens,110,68,0,0,0,0,0,0,0
0,3,Spring,Black,1,25.0,-0.25027007,Weapon,Manhattan,32,20,1,1,0,0,0,0,1
1,3,Spring,White Hispanic,1,25.0,-0.25027007,Weapon,Bronx,44,27,1,1,1,1,1,1,1
0,3,Spring,Black,1,45.0,1.474568,Property/Theft,Brooklyn,81,52,0,0,0,0,0,0,0
0,4,Spring,Black,1,18.0,-0.8539634,Weapon,Bronx,43,26,1,0,0,0,0,0,1
0,4,Spring,Black,1,30.0,0.18093944,Property/Theft,Queens,101,59,0,0,0,0,0,0,0
0,4,Spring,White Hispanic,1,39.0,0.95711654,Property/Theft,Queens,106,64,0,0,0,0,0,0,0
1,4,Spring,Black,1,26.0,-0.16402817,Violence,Queens,107,65,0,1,1,0,0,0,0
0,4,Spring,White Hispanic,1,25.0,-0.25027007,Weapon,Bronx,43,26,1,0,0,0,0,0,1
0,4,Spring,Black,1,21.0,-0.5952377,Weapon,Brooklyn,73,46,1,0,0,0,1,0,1
0,4,Spring,White,1,24.0,-0.33651197,Other,Staten Island,120,75,1,1,0,0,0,0,0
1,4,Spring,White Hispanic,1,23.0,-0.42275387,Property/Theft,Staten Island,120,75,1,1,0,0,0,0,0
0,4,Spring,Black,1,23.0,-0.42275387,Weapon,Manhattan,25,16,1,0,0,0,0,0,1
0,4,Spring,White Hispanic,1,27.0,-0.07778627,Violence,Manhattan,34,22,0,0,0,0,0,0,0
0,4,Spring,Black,1,19.0,-0.7677215,Weapon,Bronx,44,27,1,0,0,0,0,0,1
0,4,Spring,White Hispanic,1,19.0,-0.7677215,Weapon,Bronx,44,27,1,0,1,0,0,0,1
0,4,Spring,Other,1,32.0,0.35342324,Property/Theft,Brooklyn,66,39,0,0,0,0,1,0,0
0,4,Spring,Black,1,25.0,-0.25027007,Weapon,Brooklyn,67,40,1,1,0,0,0,0,1
0,4,Spring,Black,1,40.0,1.0433584,Other,Brooklyn,69,42,1,1,0,0,1,0,0
0,4,Spring,Black,1,19.0,-0.7677215,Property/Theft,Queens,101,59,0,0,0,0,0,0,0
0,4,Spring,White,1,69.0,3.5443735,Weapon,Manhattan,19,11,0,0,0,0,0,0,0
1,4,Spring,White Hispanic,1,20.0,-0.6814796,Weapon,Manhattan,23,14,1,1,0,0,0,0,1
0,4,Spring,White Hispanic,1,40.0,1.0433584,Other,Bronx,40,23,0,0,0,0,0,0,1
0,4,Spring,White Hispanic,1,18.0,-0.8539634,Weapon,Bronx,48,31,1,0,1,0,0,0,0
0,4,Spring,Black Hispanic,1,18.0,-0.8539634,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,4,Spring,Black,1,17.0,-0.9402053,Weapon,Bronx,48,31,1,1,1,0,0,0,0
0,4,Spring,Black,1,18.0,-0.8539634,Weapon,Bronx,48,31,1,1,1,1,0,0,1
0,4,Spring,Black,1,16.0,-1.0264472,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,4,Spring,Black,1,41.0,1.1296004,Property/Theft,Brooklyn,76,48,0,0,0,0,0,0,0
0,4,Spring,Other,0,57.0,2.5094707,Violence,Queens,107,65,0,0,0,0,0,0,0
1,4,Spring,White Hispanic,0,19.0,-0.7677215,Property/Theft,Queens,107,65,0,1,0,0,0,0,0
1,4,Spring,Black,1,50.0,1.9057775,Property/Theft,Manhattan,6,3,0,0,0,0,0,0,0
0,4,Spring,Black,1,55.0,2.336987,Property/Theft,Manhattan,6,3,0,0,0,0,0,0,0
1,4,Spring,White Hispanic,1,28.0,0.008455635,Property/Theft,Manhattan,14,8,0,0,0,0,0,0,0
1,4,Spring,Other,1,29.0,0.094697535,Other,Manhattan,18,10,1,1,1,0,1,0,0
0,4,Spring,White Hispanic,1,25.0,-0.25027007,Weapon,Bronx,42,25,1,1,1,0,0,0,1
1,4,Spring,Black Hispanic,1,29.0,0.094697535,Violence,Bronx,48,31,1,1,1,1,1,0,0
0,4,Spring,Black,1,22.0,-0.5089958,Weapon,Bronx,49,32,1,0,0,0,0,0,1
0,4,Spring,Black,1,22.0,-0.5089958,Weapon,Bronx,49,32,1,0,0,0,0,0,1
1,4,Spring,Black,1,30.0,0.18093944,Violence,Bronx,49,32,0,0,0,0,0,0,0
0,4,Spring,Other,1,33.0,0.43966514,Other,Brooklyn,63,38,0,0,0,0,0,0,1
0,4,Spring,White Hispanic,1,37.0,0.78463274,Other,Manhattan,14,8,1,0,0,0,1,0,0
0,4,Spring,Black,1,27.0,-0.07778627,Violence,Manhattan,20,12,0,0,0,0,0,0,1
0,4,Spring,White Hispanic,1,51.0,1.9920194,Other,Bronx,40,23,0,0,0,0,0,0,1
0,4,Spring,Other,1,25.0,-0.25027007,Weapon,Brooklyn,72,45,1,1,0,0,0,0,1
0,4,Spring,Black,1,28.0,0.008455635,Violence,Manhattan,32,20,1,0,0,0,0,0,0
0,4,Spring,Black Hispanic,1,22.0,-0.5089958,Property/Theft,Bronx,41,24,1,0,0,0,1,0,0
1,4,Spring,Black,1,18.0,-0.8539634,Property/Theft,Bronx,42,25,1,0,0,0,0,0,1
0,4,Spring,Black,1,18.0,-0.8539634,Weapon,Bronx,42,25,1,1,0,0,0,0,1
0,4,Spring,Black,1,19.0,-0.7677215,Weapon,Bronx,43,26,1,0,0,0,0,0,1
1,4,Spring,White,1,19.0,-0.7677215,Weapon,Bronx,52,34,1,1,1,0,0,0,0
0,4,Spring,Black,1,18.0,-0.8539634,Weapon,Bronx,52,34,1,0,0,0,0,0,1
0,4,Spring,Black Hispanic,1,16.0,-1.0264472,Property/Theft,Bronx,52,34,1,1,0,0,1,0,0
0,4,Spring,Black,1,40.0,1.0433584,Weapon,Bronx,52,34,1,1,1,0,0,0,1
1,4,Spring,White,1,36.0,0.69839084,Weapon,Brooklyn,60,35,1,1,0,0,0,0,1
0,4,Spring,Black,1,21.0,-0.5952377,Weapon,Brooklyn,81,52,1,0,0,0,0,0,0
0,4,Spring,Black,1,20.0,-0.6814796,Weapon,Brooklyn,81,52,1,0,0,0,0,0,0
0,4,Spring,Black,1,18.0,-0.8539634,Weapon,Brooklyn,81,52,1,0,0,0,0,0,0
0,4,Spring,Black,1,22.0,-0.5089958,Weapon,Brooklyn,81,52,1,0,0,0,0,0,0
0,4,Spring,Black,1,17.0,-0.9402053,Weapon,Brooklyn,81,52,1,0,0,0,0,0,0
0,4,Spring,Black,1,23.0,-0.42275387,Weapon,Brooklyn,81,52,1,0,0,0,0,0,0
0,4,Spring,Black,1,21.0,-0.5952377,Weapon,Brooklyn,81,52,1,0,0,0,0,0,0
1,4,Spring,Black,1,39.0,0.95711654,Trespass,Brooklyn,88,55,0,1,0,0,0,0,1
1,4,Spring,White Hispanic,1,20.0,-0.6814796,Other,Staten Island,120,75,0,1,0,0,0,0,0
1,4,Spring,White Hispanic,0,21.0,-0.5952377,Other,Staten Island,120,75,0,1,0,0,0,0,0
0,4,Spring,White,1,24.0,-0.33651197,Violence,Staten Island,120,75,1,1,0,0,0,0,0
0,4,Spring,White,1,17.0,-0.9402053,Property/Theft,Staten Island,121,76,0,0,0,0,0,0,0
0,4,Spring,White Hispanic,1,28.0,0.008455635,Property/Theft,Staten Island,121,76,1,1,1,0,1,0,0
0,4,Spring,Black,1,18.0,-0.8539634,Property/Theft,Manhattan,28,18,0,0,0,0,0,0,1
0,4,Spring,Black,1,14.0,-1.198931,Property/Theft,Manhattan,28,18,0,0,0,0,0,0,1
0,4,Spring,Black,1,13.0,-1.2851729,Weapon,Bronx,40,23,1,1,1,0,0,0,1
0,4,Spring,Black Hispanic,1,24.0,-0.33651197,Weapon,Bronx,47,30,1,0,0,0,0,0,1
0,4,Spring,Black,1,37.0,0.78463274,Weapon,Bronx,49,32,1,0,0,0,0,0,1
0,4,Spring,Black Hispanic,1,23.0,-0.42275387,Weapon,Bronx,49,32,1,1,1,0,0,0,1
1,4,Spring,Black,1,45.0,1.474568,Violence,Brooklyn,77,49,0,1,0,0,0,0,0
0,4,Spring,Black,1,30.0,0.18093944,Weapon,Queens,101,59,1,0,0,0,0,0,1
0,4,Spring,White,1,40.0,1.0433584,Other,Queens,104,62,0,0,0,0,0,0,0
0,4,Spring,Black,1,18.0,-0.8539634,Property/Theft,Queens,105,63,0,0,0,0,0,0,0
0,4,Spring,Black,0,18.0,-0.8539634,Property/Theft,Queens,105,63,0,0,0,0,0,0,0
1,4,Spring,Black,1,21.0,-0.5952377,Weapon,Manhattan,23,14,1,1,1,1,0,0,1
0,4,Spring,Black,1,45.0,1.474568,Weapon,Bronx,46,29,1,1,0,0,0,0,1
0,4,Spring,Black Hispanic,1,20.0,-0.6814796,Weapon,Bronx,47,30,1,1,0,0,0,0,1
0,4,Spring,White Hispanic,1,25.0,-0.25027007,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,4,Spring,Black,1,19.0,-0.7677215,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,4,Spring,White Hispanic,1,37.0,0.78463274,Violence,Bronx,48,31,0,0,0,0,0,0,0
0,4,Spring,Other,1,28.0,0.008455635,Other,Brooklyn,66,39,1,0,0,0,1,0,0
0,4,Spring,Black Hispanic,1,17.0,-0.9402053,Property/Theft,Brooklyn,90,56,1,1,1,0,1,0,0
0,4,Spring,Black Hispanic,1,16.0,-1.0264472,Property/Theft,Brooklyn,90,56,1,1,0,0,1,0,0
0,4,Spring,White Hispanic,1,55.0,2.336987,Property/Theft,Queens,110,68,0,0,0,0,0,0,0
0,4,Spring,Black,1,21.0,-0.5952377,Weapon,Manhattan,7,4,1,0,0,0,0,0,1
1,4,Spring,Black,1,18.0,-0.8539634,Property/Theft,Manhattan,10,6,1,1,0,0,1,0,0
0,4,Spring,Black,1,16.0,-1.0264472,Property/Theft,Manhattan,10,6,0,0,0,0,0,0,0
0,4,Spring,Black,1,17.0,-0.9402053,Property/Theft,Manhattan,10,6,0,0,0,0,0,0,0
0,4,Spring,Black,1,15.0,-1.1126891,Property/Theft,Manhattan,10,6,0,0,0,0,0,0,0
0,4,Spring,White,1,40.0,1.0433584,Weapon,Bronx,40,23,0,1,0,0,0,0,1
0,4,Spring,Black,1,18.0,-0.8539634,Trespass,Bronx,41,24,0,0,0,0,0,0,0
0,4,Spring,Black Hispanic,1,16.0,-1.0264472,Trespass,Bronx,41,24,0,0,0,0,0,0,0
0,4,Spring,Black,1,32.0,0.35342324,Weapon,Bronx,43,26,1,1,0,0,0,0,0
0,4,Spring,Black,1,40.0,1.0433584,Property/Theft,Bronx,47,30,0,1,0,0,0,0,0
0,4,Spring,White Hispanic,1,26.0,-0.16402817,Property/Theft,Brooklyn,61,36,0,0,0,0,0,0,0
0,4,Spring,White Hispanic,1,27.0,-0.07778627,Property/Theft,Brooklyn,61,36,0,0,0,0,0,0,0
0,4,Spring,Black,1,59.0,2.6819546,Weapon,Brooklyn,67,40,1,0,0,0,1,1,0
1,4,Spring,White,1,38.0,0.87087464,Other,Brooklyn,68,41,0,0,0,0,0,0,1
0,4,Spring,Black,1,20.0,-0.6814796,Weapon,Brooklyn,73,46,1,0,0,0,0,0,1
0,4,Spring,Black Hispanic,1,21.0,-0.5952377,Weapon,Brooklyn,73,46,1,0,0,0,0,0,1
0,4,Spring,Black,1,25.0,-0.25027007,Weapon,Brooklyn,73,46,1,0,0,0,0,0,1
0,4,Spring,Black,1,19.0,-0.7677215,Weapon,Brooklyn,75,47,0,0,0,0,0,0,1
1,4,Spring,Black,1,24.0,-0.33651197,Property/Theft,Brooklyn,75,47,0,1,0,0,0,0,0
0,4,Spring,Black,1,20.0,-0.6814796,Property/Theft,Brooklyn,75,47,0,0,0,0,0,0,0
0,4,Spring,Black,1,26.0,-0.16402817,Property/Theft,Brooklyn,75,47,1,0,0,0,0,0,0
1,4,Spring,Other,1,15.0,-1.1126891,Other,Brooklyn,76,48,0,1,0,0,0,0,1
